longitude;latitude;observationId;Temperatura_Media_Anual_GrausC;Precipitacao_Media_Anual_mm;Temperatura_Media_Janeiro_GrausC;Temperatura_Media_Fevereiro_GrausC;Temperatura_Media_Marco_GrausC;Temperatura_Media_Abril_GrausC;Temperatura_Media_Maio_GrausC;Temperatura_Media_Junho_GrausC;Temperatura_Media_Julho_GrausC;Temperatura_Media_Agosto_GrausC;Temperatura_Media_Setembro_GrausC;Temperatura_Media_Outubro_GrausC;Temperatura_Media_Novembro_GrausC;Temperatura_Media_Dezembro_GrausC;Precipitacao_Media_Janeiro_mm;Precipitacao_Media_Fevereiro_mm;Precipitacao_Media_Marco_mm;Precipitacao_Media_Abril_mm;Precipitacao_Media_Maio_mm;Precipitacao_Media_Junho_mm;Precipitacao_Media_Julho_mm;Precipitacao_Media_Agosto_mm;Precipitacao_Media_Setembro_mm;Precipitacao_Media_Outubro_mm;Precipitacao_Media_Novembro_mm;Precipitacao_Media_Dezembro_mm;Capacidade_Armazenamento_Agua_mm;Teor_Argila_Subsolo_%;Teor_Cascalho_Subsolo_%;Teor_Carbono_Organico_Subsolo_%;Teor_Areia_Subsolo_%;Teor_Silte_Subsolo_%;Teor_Argila_Cam_Superior_%;Teor_Cascalho_Cam_Superior_%;Teor_Carbono_Organico_Cam_Superior_%;Teor_Areia_Cam_Superior_%;Teor_Silte_Cam_Superior_%;Classificacao_Clima_KoeppenGeiger;Isotermalidade;Sazonalidade_Temperatura
-44.66;-22.38;2395280.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395281.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395282.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395283.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395284.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395285.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395286.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395287.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395288.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395289.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395290.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395291.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395292.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395293.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395294.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395295.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395296.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395297.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395298.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395299.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395300.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395301.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395302.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395303.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395304.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395305.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395306.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.66;-22.38;2395307.0;20.4;1511.0;23.0;23.0;22.0;20.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;3.0;2.0;3.0;5.0;12.0;17.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.48
-44.54;-22.53;2401616.0;15.4;1697.0;18.0;18.0;17.0;15.0;13.0;12.0;11.0;13.0;14.0;15.0;16.0;17.0;28.0;26.0;21.0;9.0;4.0;3.0;2.0;4.0;6.0;14.0;18.0;28.0;150.0;66.2;0.6;1.492;7.8;26.0;65.3;1.8;3.687;8.5;26.2;11.0;0.62;21.74
-43.06;-23.0;2731744.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2731745.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2731746.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2732030.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2732031.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2732032.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2733284.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2733285.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.06;-23.0;2733286.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-41.98;-22.81;2735277.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-44.0;-22.85;2735279.0;22.5;1491.0;25.0;25.0;24.0;23.0;21.0;19.0;19.0;20.0;20.0;22.0;23.0;24.0;22.0;17.0;17.0;13.0;7.0;5.0;4.0;5.0;8.0;11.0;14.0;22.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.59;20.72
-44.0;-22.85;2735280.0;22.5;1491.0;25.0;25.0;24.0;23.0;21.0;19.0;19.0;20.0;20.0;22.0;23.0;24.0;22.0;17.0;17.0;13.0;7.0;5.0;4.0;5.0;8.0;11.0;14.0;22.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.59;20.72
-41.75;-22.38;2735281.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-41.75;-22.38;2735282.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-41.75;-22.38;2735283.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2735284.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2735285.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-41.96;-22.8;2735681.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.96;-22.8;2735682.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.96;-22.8;2735683.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-42.21;-22.93;2736542.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736543.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736544.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736545.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736546.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736547.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736548.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736549.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736550.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.21;-22.93;2736551.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-44.0;-22.9;2736563.0;22.5;1491.0;25.0;25.0;24.0;23.0;21.0;19.0;19.0;20.0;20.0;22.0;23.0;24.0;22.0;17.0;17.0;13.0;7.0;5.0;4.0;5.0;8.0;11.0;14.0;22.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.59;20.72
-41.75;-22.38;2736564.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-41.98;-22.81;2736565.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736566.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736567.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736568.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736569.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736570.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736571.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-41.98;-22.81;2736572.0;22.8;860.0;25.0;25.0;25.0;23.0;22.0;21.0;20.0;20.0;21.0;22.0;22.0;24.0;8.0;6.0;7.0;8.0;7.0;4.0;4.0;3.0;5.0;7.0;9.0;11.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;16.93
-42.52;-22.86;2736573.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.52;-22.86;2736574.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.52;-22.86;2736575.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.52;-22.86;2736576.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-42.52;-22.86;2736577.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.32;-22.85;3042735.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.55;20.62
